id,comment,pagination-url
1617735629-19367,"Vị trí nơi nghỉ rất tốt, cách trang trí phòng cổ theo kiểu Pháp nhưng tôi rất thích. Tiện ích và sạch sẽ.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=75;rows=25
1617735625-19321,Gia cao,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735642-19477,phòng cách âm kém. tiếng ồn tầng trên,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=150;rows=25
1617735629-19374,"Vị trí trên núi, đẹp, mộng mơ",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=75;rows=25
1617735629-19379,"Bữa sáng ngon, phòng sạch sẽ , đưa đón tận tình , nhân viên thân thiện",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=75;rows=25
1617735646-19519,"- Các cửa hàng đóng cửa sớm
- Thái độ phục vụ của nhân viên rất chênh lệch, 2/10 rất tốt, niềm nở trong khi 8/10 còn lại rất bất lịch sự (tiêu chuẩn lịch sự chứ chưa bàn đến tiêu chuẩn dịch vụ trong ngành du lịch)",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=175;rows=25
1617735625-19331,Địa điểm lý tưởng nghỉ dưỡng,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735633-19383,"Mình ở phòng nhìn ngay ra quảng trường, view đẹp, tiện nghi đầy đủ. Rất thoải mái.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=100;rows=25
1617735633-19392,Bửa sáng quá tệ,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=100;rows=25
1617735625-19302,"không khí trong lành, cảnh đep và thơ mộng vào ban đêm",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735642-19474,Thức ăn Á chưa phong phú và không ngon,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=150;rows=25
1617735621-19276,Nhân viên check in quá chậm và không quan tâm đến sự chờ đợi của khách,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=25;rows=25
1617735625-19306,"Tiện ích, vị trí thuận lợi",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735633-19402,"Làng Biệt thự Mercur ĐẸP NGẤT NGÂY VÀO ĐÊM! Thích nhất là Hồ bơi Đẹp quá và có nhiệt độ ấm áp mặc dù ngoài Trời chỉ 18-19 độC , hồ bơi phục vụ đến tận 21h45...Chỗ nào cũng Đẹp! Thích lắm lắm!
...Khi tham gia Buffet tối tại Plaza Beer có show trình diễn của các nghệ sĩ nuoc ngoài rất...Náo nhiệt!",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=100;rows=25
1617735629-19365,"Bữa sáng tạm ổn,",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=75;rows=25
1617735629-19357,Các bạn lễ tân và guest service tại sảnh rất tốt,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=75;rows=25
1617735638-19426,"Ăn sáng quá đông đúc, đồ ăn quá đơn sơ, phòng ngủ ko có điều hoà, có mùi tanh khó chịu",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=125;rows=25
1617735642-19491,"giá tiền quá cao so với chất lượng mang lại, nội thất quá kém",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=150;rows=25
1617735638-19442,"Phòng ở chưa được sạch sẽ , giá cáp treo quá cao
Nếu đã là khách của khách sạn thì nên miễn phí cáp treo.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=125;rows=25
1617735638-19459,"Không ngừng đổi mới, luôn vui",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=125;rows=25
1617735625-19328,Nơi nghỉ dưỡng thú vị,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735629-19370,"Nếu không muốn dùng búp phê tối, có thể gọi riêng, dù chỉ có khoảng 4 món là phở, mỳ xào, cơm chiên, nhân viên sẽ mang tận phòng, giá khá mắc và đồ ăn gọi riêng rất mặn, nên lưu ý nhắc đầu bếp về việc giảm muối cho đồ ăn riêng.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=75;rows=25
1617735646-19542,"Nhân viên nhiệt tình, phòng đầy đủ tiện nghi, bữa sáng ngon tuyệt",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=175;rows=25
1617735642-19487,Khí hậu,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=150;rows=25
1617735621-19269,"Nhân viên check in quá chậm, không quan tâm đến sự chờ đợi của khách",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=25;rows=25
1617735621-19286,Cảnh đẹp,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=25;rows=25
1617735625-19318,"Nhân viên phục vụ niềm nở dễ thương ,rất nhiệt tình",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735646-19511,Cảnh quan đẹp,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=175;rows=25
1617735629-19378,"phòng ngủ không cửa sổ, không nhìn được view ngoai giống như mong đơi, vì trên booking có thể hiện view núi",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=75;rows=25
1617735642-19499,"Phòng đầy đủ tiện nghi, thoáng, bố trí hợp lý. Không khí mát mẻ!",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=150;rows=25
1617735625-19309,"Kéo vali khá xa, lên dốc gập gềnh từ ga cáp treo đến sảnh của building khách sạn (building 6).",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735646-19526,"phong ngu em ai, nhiet do phong vua du",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=175;rows=25
1617735625-19319,"Phòng đã nâng cấp lên Duluxe rồi nhưng vẫn nhận phòng đúng tiêu chuẩn ,được cái mình đưa ý kiến nhân viên rất niềm nở giúp mình đổi phòng 👍",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735633-19394,"bữa sáng tạm, địa điểm tốt",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=100;rows=25
1617735625-19315,"Thời gian nhận phòng muộn, phải trả phòng sớm. Chưa đủ 24h",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735642-19488,Đặt phòng và trả phòng vất vả quá,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=150;rows=25
1617735625-19317,Nhân viên thiếu trung thực. Không hướng dẫn nhiệt tình.,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735625-19330,"Sạch,",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735646-19537,"Phòng chưa sạch sẽ
Nhân viên check in check out làm chậm",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=c17150798ef43ec02ca9530f29a91bf9;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=175;rows=25
1617735629-19347,Trả phòng hơi lâu.,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=75;rows=25
1617735625-19298,"Chỗ ở tuyệt vời, đêm tại Bà Nà là một trải nghiệm kỳ thú.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=50;rows=25
1617735621-19262,Phòng nghỉ ko đc ưng ý,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=25;rows=25
1617735621-19275,"Phòng hơi bé, cửa sổ hướng về phía chùa. Nếu có thể mong khách sạn hỗ trợ khách lưu trú được về cáp treo theo lối riêng như lúc nhận phòng. Trả phòng rồi là mang vác hành lí cồng kềnh đi cáp treo kia xuống rất vất vả ạ.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=25;rows=25
1617735629-19339,Trả phòng lúc 10h30 là quá sớm,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=75;rows=25
1617735633-19407,Giờ check out hơi sớm,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173nr-1DCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AED6AEB-AECiAIBqAIDuAKq67GDBsACAdICJDIwYmVlNTcxLWQ2NjEtNGEwMy05NDJiLTcyNTAzYTI4YjgzNtgCBOACAQ;sid=9217e453f1036378f50ef79d3c05ff1f;cc1=vn;dist=1;pagename=french-village-ba-na-hills-mountain-resort;r_lang=vi;srpvid=ec49856097650067;type=total&;offset=100;rows=25
